x,y,theta,normPosition,normAngle
0,87,0,1,0
0,87,1,1,0
0,87,2,1,0
0,87,3,1,0
0,87,4,1,0
0,87,5,1,0
0,87,6,1,0
0,87,7,1,0
0,87,8,1,0
0,87,9,1,0
0,87,10,1,0
0,87,11,1,0
0,87,12,1,0
0,87,13,1,0
0,87,14,1,0
0,87,15,1,0
0,88,0,1,0
0,88,1,1,0
0,88,2,1,0
0,88,3,1,0
0,88,4,1,0
0,88,5,1,0
0,88,6,1,0
0,88,7,1,0
0,88,8,1,0
0,88,9,1,0
0,88,10,1,0
0,88,11,1,0
0,88,12,1,0
0,88,13,1,0
0,88,14,1,0
0,88,15,1,0
0,89,0,1,0
0,89,1,1,0
0,89,2,1,0
0,89,3,1,0
0,89,4,1,0
0,89,5,1,0
0,89,6,1,0
0,89,7,1,0
0,89,8,1,0
0,89,9,1,0
0,89,10,1,0
0,89,11,1,0
0,89,12,1,0
0,89,13,1,0
0,89,14,1,0
0,89,15,1,0
0,90,0,1,0
0,90,1,1,0
0,90,2,1,0
0,90,3,1,0
0,90,4,1,0
0,90,5,1,0
0,90,6,1,0
0,90,7,1,0
0,90,8,1,0
0,90,9,1,0
0,90,10,1,0
0,90,11,1,0
0,90,12,1,0
0,90,13,1,0
0,90,14,1,0
0,90,15,1,0
0,91,0,1,0
0,91,1,1,0
0,91,2,1,0
0,91,3,1,0
0,91,4,1,0
0,91,5,1,0
0,91,6,1,0
0,91,7,1,0
0,91,8,1,0
0,91,9,1,0
0,91,10,1,0
0,91,11,1,0
0,91,12,1,0
0,91,13,1,0
0,91,14,1,0
0,91,15,1,0
0,92,0,1,0
0,92,1,1,0
0,92,2,1,0
0,92,3,1,0
0,92,4,1,0
0,92,5,1,0
0,92,6,1,0
0,92,7,1,0
0,92,8,1,0
0,92,9,1,0
0,92,10,1,0
0,92,11,1,0
0,92,12,1,0
0,92,13,1,0
0,92,14,1,0
0,92,15,1,0
0,93,0,1,0
0,93,1,1,0
0,93,2,1,0
0,93,3,1,0
0,93,4,1,0
0,93,5,1,0
0,93,6,1,0
0,93,7,1,0
0,93,8,1,0
0,93,9,1,0
0,93,10,1,0
0,93,11,1,0
0,93,12,1,0
0,93,13,1,0
0,93,14,1,0
0,93,15,1,0
0,94,0,1,0
0,94,1,1,0
0,94,2,1,0
0,94,3,1,0
0,94,4,1,0
0,94,5,1,0
0,94,6,1,0
0,94,7,1,0
0,94,8,1,0
0,94,9,1,0
0,94,10,1,0
0,94,11,1,0
0,94,12,1,0
0,94,13,1,0
0,94,14,1,0
0,94,15,1,0
0,95,0,1,0
0,95,1,1,0
0,95,2,1,0
0,95,3,1,0
0,95,4,1,0
0,95,5,1,0
0,95,6,1,0
0,95,7,1,0
0,95,8,1,0
0,95,9,1,0
0,95,10,1,0
0,95,11,1,0
0,95,12,1,0
0,95,13,1,0
0,95,14,1,0
0,95,15,1,0
0,96,0,1,0
0,96,1,1,0
0,96,2,1,0
0,96,3,1,0
0,96,4,1,0
0,96,5,1,0
0,96,6,1,0
0,96,7,1,0
0,96,8,1,0
0,96,9,1,0
0,96,10,1,0
0,96,11,1,0
0,96,12,1,0
0,96,13,1,0
0,96,14,1,0
0,96,15,1,0
0,97,0,1,0
0,97,1,1,0
0,97,2,1,0
0,97,3,1,0
0,97,4,1,0
0,97,5,1,0
0,97,6,1,0
0,97,7,1,0
0,97,8,1,0
0,97,9,1,0
0,97,10,1,0
0,97,11,1,0
0,97,12,1,0
0,97,13,1,0
0,97,14,1,0
0,97,15,1,0
0,98,0,1,0
0,98,1,1,0
0,98,2,1,0
0,98,3,1,0
0,98,4,1,0
0,98,5,1,0
0,98,6,1,0
0,98,7,1,0
0,98,8,1,0
0,98,9,1,0
0,98,10,1,0
0,98,11,1,0
0,98,12,1,0
0,98,13,1,0
0,98,14,1,0
0,98,15,1,0
0,99,0,1,0
0,99,1,1,0
0,99,2,1,0
0,99,3,1,0
0,99,4,1,0
0,99,5,1,0
0,99,6,1,0
0,99,7,1,0
0,99,8,1,0
0,99,9,1,0
0,99,10,1,0
0,99,11,1,0
0,99,12,1,0
0,99,13,1,0
0,99,14,1,0
0,99,15,1,0
1,0,0,99.0002,0
1,0,1,107.258,0
1,0,2,86.0436,0.00797414
1,0,3,108.387,0
1,0,4,99.6719,0
1,0,5,0.925197,0
1,0,6,0.799817,0
1,0,7,0.703698,0
1,0,8,0.666667,0
1,0,9,1,0
1,0,10,1,0
1,0,11,1,0
1,0,12,1,0
1,0,13,1,0
1,0,14,1,0
1,0,15,1,0
1,1,0,99.0002,0
1,1,1,107.263,0
1,1,2,86.0494,0.00796224
1,1,3,107.888,0
1,1,4,99.1731,0
1,1,5,1.36235,0
1,1,6,1.28051,0
1,1,7,1.22278,0
1,1,8,1.20185,0
1,1,9,1.27281,0
1,1,10,1.25863,0
1,1,11,1.27281,0
1,1,12,1.24722,0
1,1,13,1.39957,0
1,1,14,1.69967,0
1,1,15,2.44643,0
1,2,0,99.0052,0
1,2,1,107.263,0
1,2,2,86.0495,0.00789408
1,2,3,106.888,0
1,2,4,98.1732,0
1,2,5,1.36235,0
1,2,6,1.28051,0
1,2,7,1.22278,0
1,2,8,1.20185,0
1,2,9,1.22278,0
1,2,10,1.28051,0
1,2,11,1.36235,0
1,2,12,1.61589,0
1,2,13,2.17352,0
1,2,14,2.88618,0
1,2,15,4.79342,0
1,3,0,99.0052,0
1,3,1,107.263,0
1,3,2,86.0496,0.007816
1,3,3,105.721,0
1,3,4,97.1733,0
1,3,5,1.36235,0
1,3,6,1.28051,0
1,3,7,1.22278,0
1,3,8,1.20185,0
1,3,9,1.22278,0
1,3,10,1.28051,0
1,3,11,1.36235,0
1,3,12,2.56038,0
1,3,13,3.08051,0
1,3,14,4.16255,0
1,3,15,7.38721,0
1,4,0,99.0052,0
1,4,1,107.263,0
1,4,2,86.0497,0.00815696
1,4,3,104.555,0
1,4,4,96.1733,0
1,4,5,1.36235,0
1,4,6,1.28051,0
1,4,7,1.22278,0
1,4,8,1.20185,0
1,4,9,1.22278,0
1,4,10,1.28051,0
1,4,11,1.36235,0
1,4,12,3.67423,0
1,4,13,4.03174,0
1,4,14,5.46618,0
1,4,15,10.0193,0
1,5,0,99.0052,0
1,5,1,107.263,5.14468e-07
1,5,2,113.781,0.00974709
1,5,3,103.555,0
1,5,4,95.1734,0
1,5,5,1.36235,0
1,5,6,1.28051,0
1,5,7,1.22278,0
1,5,8,1.20185,0
1,5,9,1.22278,0
1,5,10,1.28051,0
1,5,11,1.36235,0
1,5,12,4.63681,0
1,5,13,5.15384,0
1,5,14,6.94728,0
1,5,15,12.6659,0
1,6,0,99.0052,0
1,6,1,107.263,4.35381e-05
1,6,2,135.046,0.0120138
1,6,3,102.555,0
1,6,4,94.1735,0
1,6,5,1.36235,0
1,6,6,1.28051,0
1,6,7,1.22278,0
1,6,8,1.20185,0
1,6,9,1.22278,0
1,6,10,1.28051,0
1,6,11,1.36235,0
1,6,12,5.46707,0
1,6,13,6.31019,0
1,6,14,8.43337,0
1,6,15,15.3195,0
1,7,0,99.0052,0
1,7,1,107.263,0.000478321
1,7,2,133.712,0.0139012
1,7,3,101.388,0
1,7,4,93.1735,0
1,7,5,1.36235,0
1,7,6,1.28051,0
1,7,7,1.22278,0
1,7,8,1.20185,0
1,7,9,1.22278,0
1,7,10,1.28051,0
1,7,11,1.36235,0
1,7,12,6.2672,0
1,7,13,7.2973,0
1,7,14,9.75857,0
1,7,15,17.8026,0
1,8,0,99.0052,0
1,8,1,107.263,0.00215082
1,8,2,132.38,0.0151075
1,8,3,100.222,0
1,8,4,92.1736,0
1,8,5,1.36235,0
1,8,6,1.28051,0
1,8,7,1.22278,0
1,8,8,1.20185,0
1,8,9,1.22278,0
1,8,10,1.28051,0
1,8,11,1.36235,0
1,8,12,7.25335,0
1,8,13,8.2875,0
1,8,14,11.0857,0
1,8,15,20.3041,0
1,9,0,99.0052,0
1,9,1,107.262,0.00621481
1,9,2,131.046,0.015724
1,9,3,99.2221,0
1,9,4,91.1737,0
1,9,5,1.36235,0
1,9,6,1.28051,0
1,9,7,1.22278,0
1,9,8,1.20185,0
1,9,9,1.22278,0
1,9,10,1.28051,0
1,9,11,1.36235,0
1,9,12,8.24284,0
1,9,13,9.43933,0
1,9,14,12.5809,0
1,9,15,22.9654,0
1,10,0,99.0052,0
1,10,1,107.428,0.0131157
1,10,2,129.546,0.0162348
1,10,3,98.2222,0
1,10,4,90.1738,0
1,10,5,1.36235,0
1,10,6,1.28051,0
1,10,7,1.22278,0
1,10,8,1.20185,0
1,10,9,1.22278,0
1,10,10,1.28051,0
1,10,11,1.36235,0
1,10,12,9.39267,0
1,10,13,10.6051,0
1,10,14,14.0761,0
1,10,15,25.6277,0
1,11,0,99.0052,0
1,11,1,107.589,0.0215175
1,11,2,128.046,0.0174481
1,11,3,97.055,0
1,11,4,89.1739,0
1,11,5,1.36235,0
1,11,6,1.28051,0
1,11,7,1.22278,0
1,11,8,1.20185,0
1,11,9,1.22278,0
1,11,10,1.28051,0
1,11,11,1.36235,0
1,11,12,10.5594,0
1,11,13,11.6003,0
1,11,14,15.4063,0
1,11,15,28.2909,0
1,12,0,99.0052,0
1,12,1,107.584,0.0285378
1,12,2,126.878,0.0202668
1,12,3,95.889,0
1,12,4,88.1739,0
1,12,5,1.36235,0
1,12,6,1.28051,0
1,12,7,1.22278,0
1,12,8,1.20185,0
1,12,9,1.22278,0
1,12,10,1.28051,0
1,12,11,1.36235,0
1,12,12,11.5542,0
1,12,13,12.5963,0
1,12,14,16.7371,0
1,12,15,30.9547,0
1,13,0,99.0052,0
1,13,1,107.581,0.0315339
1,13,2,125.877,0.0249593
1,13,3,94.8891,0
1,13,4,87.174,0
1,13,5,1.36235,0
1,13,6,1.28051,0
1,13,7,1.22278,0
1,13,8,1.20185,0
1,13,9,1.22278,0
1,13,10,1.28051,0
1,13,11,1.36235,0
1,13,12,12.5499,0
1,13,13,13.7548,0
1,13,14,18.235,0
1,13,15,33.4481,0
1,14,0,99.0052,0
1,14,1,107.581,0.0300075
1,14,2,124.708,0.0303208
1,14,3,93.8891,0
1,14,4,86.1741,0
1,14,5,1.36235,0
1,14,6,1.28051,0
1,14,7,1.22278,0
1,14,8,1.20185,0
1,14,9,1.22278,0
1,14,10,1.28051,0
1,14,11,1.36235,0
1,14,12,13.5462,0
1,14,13,14.9223,0
1,14,14,19.7325,0
1,14,15,35.9504,0
1,15,0,99.0052,0
1,15,1,94.8514,0.0255025
1,15,2,123.373,0.0337705
1,15,3,92.8892,0
1,15,4,85.1742,0
1,15,5,1.36235,0
1,15,6,1.28051,0
1,15,7,1.22278,0
1,15,8,1.20185,0
1,15,9,1.22278,0
1,15,10,1.28051,0
1,15,11,1.36235,0
1,15,12,14.543,0
1,15,13,15.9198,0
1,15,14,21.0642,0
1,15,15,38.6152,0
1,16,0,99.0052,0
1,16,1,79.5942,0.0200966
1,16,2,121.875,0.0327488
1,16,3,91.722,0
1,16,4,84.1743,0
1,16,5,1.36235,0
1,16,6,1.28051,0
1,16,7,1.22278,0
1,16,8,1.20185,0
1,16,9,1.22278,0
1,16,10,1.28051,0
1,16,11,1.36235,0
1,16,12,15.5403,0
1,16,13,16.9176,0
1,16,14,22.3962,0
1,16,15,41.2803,0
1,17,0,99.0052,0
1,17,1,78.4284,0.0152067
1,17,2,120.046,0.026687
1,17,3,90.556,0
1,17,4,83.1744,0
1,17,5,1.36235,0
1,17,6,1.28051,0
1,17,7,1.22278,0
1,17,8,1.20185,0
1,17,9,1.22278,0
1,17,10,1.28051,0
1,17,11,1.36235,0
1,17,12,16.5378,0
1,17,13,18.0789,0
1,17,14,23.8951,0
1,17,15,43.9456,0
1,18,0,99.0052,0
1,18,1,77.7627,0.0115349
1,18,2,118.048,0.0177746
1,18,3,89.5561,0
1,18,4,82.1744,0
1,18,5,1.36235,0
1,18,6,1.28051,0
1,18,7,1.22278,0
1,18,8,1.20185,0
1,18,9,1.22278,0
1,18,10,1.28051,0
1,18,11,1.36235,0
1,18,12,17.5357,0
1,18,13,19.2467,0
1,18,14,25.3935,0
1,18,15,46.611,0
1,19,0,99.0052,0
1,19,1,76.7641,0.00960495
1,19,2,116.214,0.00942236
1,19,3,88.5562,0
1,19,4,81.1745,0
1,19,5,1.36235,0
1,19,6,1.28051,0
1,19,7,1.22278,0
1,19,8,1.20185,0
1,19,9,1.22278,0
1,19,10,1.28051,0
1,19,11,1.36235,0
1,19,12,18.5337,0
1,19,13,20.2452,0
1,19,14,26.7259,0
1,19,15,49.1071,0
1,20,0,99.0052,0
1,20,1,75.4299,0.00908195
1,20,2,114.546,0.00384004
1,20,3,87.389,0
1,20,4,80.1746,0
1,20,5,1.36235,0
1,20,6,1.28051,0
1,20,7,1.22278,0
1,20,8,1.20185,0
1,20,9,1.22278,0
1,20,10,1.28051,0
1,20,11,1.36235,0
1,20,12,19.3707,0
1,20,13,21.2438,0
1,20,14,28.0583,0
1,20,15,51.6091,0
1,21,0,99.0052,0
1,21,1,74.7635,0.00882024
1,21,2,113.045,0.00113256
1,21,3,86.223,0
1,21,4,79.1747,0
1,21,5,1.36235,0
1,21,6,1.28051,0
1,21,7,1.22278,0
1,21,8,1.20185,0
1,21,9,1.22278,0
1,21,10,1.28051,0
1,21,11,1.36235,0
1,21,12,20.1976,0
1,21,13,22.4065,0
1,21,14,29.5577,0
1,21,15,54.2748,0
1,22,0,99.0052,0
1,22,1,74.5976,0.00843981
1,22,2,111.545,0.000212406
1,22,3,85.2231,0
1,22,4,78.1748,0
1,22,5,1.36235,0
1,22,6,1.28051,0
1,22,7,1.22278,0
1,22,8,1.20185,0
1,22,9,1.22278,0
1,22,10,1.28051,0
1,22,11,1.36235,0
1,22,12,21.1962,0
1,22,13,23.5744,0
1,22,14,31.0566,0
1,22,15,56.9407,0
1,23,0,99.0052,0
1,23,1,74.0969,0.00818635
1,23,2,110.045,1.81794e-05
1,23,3,84.2232,0
1,23,4,77.1749,0
1,23,5,1.36235,0
1,23,6,1.28051,0
1,23,7,1.22278,0
1,23,8,1.20185,0
1,23,9,1.22278,0
1,23,10,1.28051,0
1,23,11,1.36235,0
1,23,12,22.1948,0
1,23,13,24.5734,0
1,23,14,32.3893,0
1,23,15,59.6066,0
1,24,0,99.0052,0
1,24,1,73.0972,0.0080746
1,24,2,108.712,0
1,24,3,83.0559,0
1,24,4,76.175,0
1,24,5,1.36235,0
1,24,6,1.28051,0
1,24,7,1.22278,0
1,24,8,1.20185,0
1,24,9,1.22278,0
1,24,10,1.28051,0
1,24,11,1.36235,0
1,24,12,23.1936,0
1,24,13,25.5724,0
1,24,14,33.722,0
1,24,15,62.2726,0
1,25,0,99.0052,0
1,25,1,72.5983,0.00801776
1,25,2,107.379,0
1,25,3,81.8901,0
1,25,4,75.1751,0
1,25,5,1.36235,0
1,25,6,1.28051,0
1,25,7,1.22278,0
1,25,8,1.20185,0
1,25,9,1.22278,0
1,25,10,1.28051,0
1,25,11,1.36235,0
1,25,12,24.1925,0
1,25,13,26.736,0
1,25,14,35.2216,0
1,25,15,64.7698,0
1,26,0,99.0052,0
1,26,1,72.4309,0.00794402
1,26,2,105.879,0
1,26,3,80.8902,0
1,26,4,74.1752,0
1,26,5,1.36235,0
1,26,6,1.28051,0
1,26,7,1.22278,0
1,26,8,1.20185,0
1,26,9,1.22278,0
1,26,10,1.28051,0
1,26,11,1.36235,0
1,26,12,25.1915,0
1,26,13,27.9038,0
1,26,14,36.7208,0
1,26,15,67.2715,0
1,27,0,99.0052,0
1,27,1,71.9306,0.00786758
1,27,2,104.379,0
1,27,3,79.8902,0
1,27,4,73.1754,0
1,27,5,1.36235,0
1,27,6,1.28051,0
1,27,7,1.22278,0
1,27,8,1.20185,0
1,27,9,1.22278,0
1,27,10,1.28051,0
1,27,11,1.36235,0
1,27,12,26.1906,0
1,27,13,28.9031,0
1,27,14,38.0536,0
1,27,15,69.9376,0
1,28,0,99.0052,0
1,28,1,71.5983,0.00784718
1,28,2,103.045,0
1,28,3,78.723,0
1,28,4,72.1755,0
1,28,5,1.36235,0
1,28,6,1.28051,0
1,28,7,1.22278,0
1,28,8,1.20185,0
1,28,9,1.22278,0
1,28,10,1.28051,0
1,28,11,1.36235,0
1,28,12,27.1897,0
1,28,13,29.9024,0
1,28,14,39.3865,0
1,28,15,72.6038,0
1,29,0,99.0052,0
1,29,1,71.5984,0.00793424
1,29,2,101.712,0
1,29,3,77.5571,0
1,29,4,71.1756,0
1,29,5,1.36235,0
1,29,6,1.28051,0
1,29,7,1.22278,0
1,29,8,1.20185,0
1,29,9,1.22278,0
1,29,10,1.28051,0
1,29,11,1.36235,0
1,29,12,28.1889,0
1,29,13,31.0665,0
1,29,14,40.8862,0
1,29,15,75.27,0
1,30,0,99.0052,0
1,30,1,71.5987,0.0081079
1,30,2,100.212,0
1,30,3,76.5572,0
1,30,4,70.1757,0
1,30,5,1.36235,0
1,30,6,1.28051,0
1,30,7,1.22278,0
1,30,8,1.20185,0
1,30,9,1.22278,0
1,30,10,1.28051,0
1,30,11,1.36235,0
1,30,12,29.1881,0
1,30,13,32.2343,0
1,30,14,42.3856,0
1,30,15,77.9362,0
1,31,0,99.0052,0
1,31,1,71.5988,0.00827877
1,31,2,98.7123,0
1,31,3,75.5573,0
1,31,4,69.1758,0
1,31,5,1.36235,0
1,31,6,1.28051,0
1,31,7,1.22278,0
1,31,8,1.20185,0
1,31,9,1.22278,0
1,31,10,1.28051,0
1,31,11,1.36235,0
1,31,12,30.1874,0
1,31,13,33.2338,0
1,31,14,43.7186,0
1,31,15,80.6025,0
1,32,0,99.0055,1.05367e-06
1,32,1,71.5989,0.00831803
1,32,2,97.379,0
1,32,3,74.39,0
1,32,4,68.176,0
1,32,5,1.36235,0
1,32,6,1.28051,0
1,32,7,1.22278,0
1,32,8,1.20185,0
1,32,9,1.22278,0
1,32,10,1.28051,0
1,32,11,1.36235,0
1,32,12,31.1867,0
1,32,13,34.2333,0
1,32,14,45.0516,0
1,32,15,83.1004,0
1,33,0,99.1725,0.00366286
1,33,1,71.5989,0.00813516
1,33,2,96.0458,0
1,33,3,73.2242,0
1,33,4,67.1761,0
1,33,5,1.36235,0
1,33,6,1.28051,0
1,33,7,1.22278,0
1,33,8,1.20185,0
1,33,9,1.22278,0
1,33,10,1.28051,0
1,33,11,1.36235,0
1,33,12,32.1861,0
1,33,13,35.3978,0
1,33,14,46.5514,0
1,33,15,85.6018,0
1,34,0,99.3389,0.00799682
1,34,1,71.599,0.00777817
1,34,2,94.7125,0
1,34,3,72.2243,0
1,34,4,66.1763,0
1,34,5,1.36235,0
1,34,6,1.28051,0
1,34,7,1.22278,0
1,34,8,1.20185,0
1,34,9,1.22278,0
1,34,10,1.28051,0
1,34,11,1.36235,0
1,34,12,33.1855,0
1,34,13,36.5655,0
1,34,14,48.0509,0
1,34,15,88.2681,0
1,35,0,99.3366,0.00998156
1,35,1,71.5988,0.00755695
1,35,2,93.2127,0
1,35,3,71.2244,0
1,35,4,65.1764,0
1,35,5,1.36235,0
1,35,6,1.28051,0
1,35,7,1.22278,0
1,35,8,1.20185,0
1,35,9,1.22278,0
1,35,10,1.28051,0
1,35,11,1.36235,0
1,35,12,34.185,0
1,35,13,37.5651,0
1,35,14,49.384,0
1,35,15,90.9345,0
1,36,0,99.332,0.00793746
1,36,1,71.5988,0.00799371
1,36,2,91.7127,0
1,36,3,70.0571,0
1,36,4,64.1766,0
1,36,5,1.36235,0
1,36,6,1.28051,0
1,36,7,1.22278,0
1,36,8,1.20185,0
1,36,9,1.22278,0
1,36,10,1.28051,0
1,36,11,1.36235,0
1,36,12,35.1844,0
1,36,13,38.5647,0
1,36,14,50.717,0
1,36,15,93.6009,0
1,37,0,99.3282,0.00161509
1,37,1,71.5987,0.00949493
1,37,2,90.3794,0
1,37,3,68.8914,0
1,37,4,63.1767,0
1,37,5,1.36235,0
1,37,6,1.28051,0
1,37,7,1.22278,0
1,37,8,1.20185,0
1,37,9,1.22278,0
1,37,10,1.28051,0
1,37,11,1.36235,0
1,37,12,36.1839,0
1,37,13,39.7295,0
1,37,14,52.0501,0
1,37,15,96.2673,0
1,38,0,99.328,0.00374994
1,38,1,91.0671,0.0123155
1,38,2,89.0462,0
1,38,3,67.8915,0
1,38,4,62.1769,0
1,38,5,1.36235,0
1,38,6,1.28051,0
1,38,7,1.22278,0
1,38,8,1.20185,0
1,38,9,1.22278,0
1,38,10,1.28051,0
1,38,11,1.36235,0
1,38,12,37.1835,0
1,38,13,40.8972,0
1,38,14,53.55,0
1,38,15,98.7655,0
1,39,0,99.3306,0.00620842
1,39,1,106.928,0.01623
1,39,2,87.5463,0
1,39,3,66.8916,0
1,39,4,61.1771,0
1,39,5,1.36235,0
1,39,6,1.28051,0
1,39,7,1.22278,0
1,39,8,1.20185,0
1,39,9,1.22278,0
1,39,10,1.28051,0
1,39,11,1.36235,0
1,39,12,38.3478,0
1,39,13,41.8968,0
1,39,14,55.0496,0
1,39,15,101.267,0
1,40,0,86.3354,0.00540536
1,40,1,106.76,0.0211002
1,40,2,86.0463,0
1,40,3,65.7243,0
1,40,4,60.1772,0
1,40,5,1.36235,0
1,40,6,1.28051,0
1,40,7,1.22278,0
1,40,8,1.20185,0
1,40,9,1.22278,0
1,40,10,1.28051,0
1,40,11,1.36235,0
1,40,12,39.5158,0
1,40,13,42.8965,0
1,40,14,56.3827,0
1,40,15,103.933,0
1,41,0,71.0059,0.00371592
1,41,1,106.592,0.0264473
1,41,2,84.7131,0
1,41,3,64.5586,0
1,41,4,59.1774,0
1,41,5,1.36235,0
1,41,6,1.28051,0
1,41,7,1.22278,0
1,41,8,1.20185,0
1,41,9,1.22278,0
1,41,10,1.28051,0
1,41,11,1.36235,0
1,41,12,40.5154,0
1,41,13,44.0615,0
1,41,14,57.7158,0
1,41,15,106.264,0
1,42,0,70.5081,0.00308544
1,42,1,106.59,0.030585
1,42,2,83.3799,0
1,42,3,63.5588,0
1,42,4,58.1776,0
1,42,5,1.36235,0
1,42,6,1.28051,0
1,42,7,1.22278,0
1,42,8,1.20185,0
1,42,9,1.22278,0
1,42,10,1.28051,0
1,42,11,1.36235,0
1,42,12,41.515,0
1,42,13,45.2291,0
1,42,14,59.2157,0
1,42,15,107.263,0
1,43,0,69.5085,0.00498806
1,43,1,106.591,0.0313514
1,43,2,81.8801,0
1,43,3,62.5589,0
1,43,4,57.1778,0
1,43,5,1.36235,0
1,43,6,1.28051,0
1,43,7,1.22278,0
1,43,8,1.20185,0
1,43,9,1.22278,0
1,43,10,1.28051,0
1,43,11,1.36235,0
1,43,12,42.5147,0
1,43,13,46.2288,0
1,43,14,60.7154,0
1,43,15,107.263,0
1,44,0,69.0069,0.0060244
1,44,1,106.594,0.0274722
1,44,2,80.3801,0
1,44,3,61.3915,0
1,44,4,56.178,0
1,44,5,1.36235,0
1,44,6,1.28051,0
1,44,7,1.22278,0
1,44,8,1.20185,0
1,44,9,1.22278,0
1,44,10,1.28051,0
1,44,11,1.36235,0
1,44,12,43.5144,0
1,44,13,47.2286,0
1,44,14,62.0486,0
1,44,15,107.263,0
1,45,0,68.5088,0.00736517
1,45,1,106.764,0.0199254
1,45,2,79.0469,0
1,45,3,60.2259,0
1,45,4,55.1782,0
1,45,5,1.36235,0
1,45,6,1.28051,0
1,45,7,1.22278,0
1,45,8,1.20185,0
1,45,9,1.22278,0
1,45,10,1.28051,0
1,45,11,1.36235,0
1,45,12,44.514,0
1,45,13,48.3938,0
1,45,14,63.3817,0
1,45,15,107.263,0
1,46,0,68.0071,0.00787103
1,46,1,106.931,0.0116128
1,46,2,77.7136,0
1,46,3,59.2261,0
1,46,4,54.1784,0
1,46,5,1.36235,0
1,46,6,1.28051,0
1,46,7,1.22278,0
1,46,8,1.20185,0
1,46,9,1.22278,0
1,46,10,1.28051,0
1,46,11,1.36235,0
1,46,12,45.5137,0
1,46,13,49.5613,0
1,46,14,64.8817,0
1,46,15,107.263,0
1,47,0,68.0071,0.00790893
1,47,1,107.098,0.00520665
1,47,2,76.2139,0
1,47,3,58.2263,0
1,47,4,53.1786,0
1,47,5,1.36235,0
1,47,6,1.28051,0
1,47,7,1.22278,0
1,47,8,1.20185,0
1,47,9,1.22278,0
1,47,10,1.28051,0
1,47,11,1.36235,0
1,47,12,46.5134,0
1,47,13,50.5611,0
1,47,14,66.3814,0
1,47,15,107.263,0
1,48,0,68.0072,0.00788824
1,48,1,107.263,0.00167261
1,48,2,74.7139,0
1,48,3,57.0588,0
1,48,4,52.1789,0
1,48,5,1.36235,0
1,48,6,1.28051,0
1,48,7,1.22278,0
1,48,8,1.20185,0
1,48,9,1.22278,0
1,48,10,1.28051,0
1,48,11,1.36235,0
1,48,12,47.5131,0
1,48,13,51.5609,0
1,48,14,67.7146,0
1,48,15,107.263,0
1,49,0,68.0072,0.00786474
1,49,1,107.263,0.000325131
1,49,2,73.3807,0
1,49,3,55.8934,0
1,49,4,51.1791,0
1,49,5,1.36235,0
1,49,6,1.28051,0
1,49,7,1.22278,0
1,49,8,1.20185,0
1,49,9,1.22278,0
1,49,10,1.28051,0
1,49,11,1.36235,0
1,49,12,48.5128,0
1,49,13,52.7262,0
1,49,14,69.0478,0
1,49,15,107.263,0
1,50,0,68.0073,0.00785935
1,50,1,107.263,1.92103e-05
1,50,2,72.0475,0
1,50,3,54.8935,0
1,50,4,50.1793,0
1,50,5,1.36235,0
1,50,6,1.28051,0
1,50,7,1.22278,0
1,50,8,1.20185,0
1,50,9,1.22278,0
1,50,10,1.28051,0
1,50,11,1.36235,0
1,50,12,49.5126,0
1,50,13,53.8937,0
1,50,14,70.5477,0
1,50,15,107.263,0
1,51,0,68.0073,0.00785935
1,51,1,107.263,0
1,51,2,70.5477,0
1,51,3,53.8937,0
1,51,4,49.1796,0
1,51,5,1.36235,0
1,51,6,1.28051,0
1,51,7,1.22278,0
1,51,8,1.20185,0
1,51,9,1.22278,0
1,51,10,1.28051,0
1,51,11,1.36235,0
1,51,12,50.5123,0
1,51,13,54.8935,0
1,51,14,72.0475,0
1,51,15,107.263,0
1,52,0,68.0073,0.00785935
1,52,1,107.263,0
1,52,2,69.0478,0
1,52,3,52.7262,0
1,52,4,48.1799,0
1,52,5,1.36235,0
1,52,6,1.28051,0
1,52,7,1.22278,0
1,52,8,1.20185,0
1,52,9,1.22278,0
1,52,10,1.28051,0
1,52,11,1.36235,0
1,52,12,51.5121,0
1,52,13,55.8933,0
1,52,14,73.3807,0
1,52,15,107.262,1.92103e-05
1,53,0,68.0072,0.00786474
1,53,1,107.263,0
1,53,2,67.7146,0
1,53,3,51.5609,0
1,53,4,47.1801,0
1,53,5,1.36235,0
1,53,6,1.28051,0
1,53,7,1.22278,0
1,53,8,1.20185,0
1,53,9,1.22278,0
1,53,10,1.28051,0
1,53,11,1.36235,0
1,53,12,52.5118,0
1,53,13,57.0588,0
1,53,14,74.7139,0
1,53,15,107.263,0.000325188
1,54,0,68.0072,0.00788824
1,54,1,107.263,0
1,54,2,66.3814,0
1,54,3,50.5611,0
1,54,4,46.1804,0
1,54,5,1.36235,0
1,54,6,1.28051,0
1,54,7,1.22278,0
1,54,8,1.20185,0
1,54,9,1.22278,0
1,54,10,1.28051,0
1,54,11,1.36235,0
1,54,12,53.5116,0
1,54,13,58.2262,0
1,54,14,76.2139,0
1,54,15,107.264,0.00167271
1,55,0,68.0071,0.00790893
1,55,1,107.263,0
1,55,2,64.8817,0
1,55,3,49.5614,0
1,55,4,45.1807,0
1,55,5,1.36235,0
1,55,6,1.28051,0
1,55,7,1.22278,0
1,55,8,1.20185,0
1,55,9,1.22278,0
1,55,10,1.28051,0
1,55,11,1.36235,0
1,55,12,54.5114,0
1,55,13,59.2261,0
1,55,14,77.7136,0
